timestamp,model,row_index,tweet_id,screen_name,elapsed_sec,raw_output,extracted_value,mapped_utile,prompt_used,text_preview,judge_verdict,judge_name
2025-11-18 15:35:22,llama3.2:3b,77,,Dorban,0.239,"{""status"": ""problem""}",problem,true,custom,"@Freebox bonjour Free. Cela fait 1 mois que je n'ai plus internet. Un rdv avait été fixé puis annulé pour, je cite puisque vous deviez intervenir dans ""les plus brefs délais"".\nNous 'avons as la même notion de bref délais.\nQue faut-il faire pour avoir internet ?","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:22,llama3.2:3b,78,,MichaelPincebo1,0.247,"{""status"": ""problem""}",problem,true,custom,"@Xavier75 @free @Freebox \nBonjour Monsieur Niel\nVoila plus 20 ans que j'encense Free depuis Freesurf !\nJ'ai tous mes forfaits chez vous ...\nDepuis le 15 fev maintenant, je n'ai plu la fibre pro dans ma société qui, de fait, est en péril ... Que faire ??? \nQuelle déception ..","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:22,llama3.2:3b,79,,TabaryErwin,0.242,"{""status"": ""problem""}",problem,true,custom,@free Normal pour vous qu'un des vos employés a souscrit a ma place sans mon accord un abonnement Free mobile et que l'on me demande d'envoyer un courrier de rétractation pour un abonnement que JE n'ai pas pris ?,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:23,llama3.2:3b,80,,cavasesavoir2,0.248,"{""status"": ""problem""}",problem,true,custom,@Free_1337 @Freebox Dites @Freebox vous n’avez pas honte de couper toute connexion et d’afficher un message d’erreur sur la freebox « contactez un technicien pour installer la fibre » c’est quoi ce forcing en pleines vacances d’été? Vous pouvez pas attendre la rentrée? On n’est p,"{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:23,llama3.2:3b,81,,reisen67,0.249,"{""status"": ""problem""}",problem,true,custom,"@free 3 semaines sans internet et rien ne bouge malgré plusieurs appels, des rdv techniciens annulés... Chez free quand ça fonctionne c'est bien mais quand il y a un problème technique il n'y a plus personne, ni même au téléphone. Chez free j'ai tout compris : FUIR !","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:23,llama3.2:3b,82,,Francedz213,0.239,"{""status"": ""problem""}",problem,true,custom,"Impossible de contacter l’assistance free si c’est pas avec le numero de mobile de la personne concernée ! Super, on peut pas aider les retraités !! @Freebox","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:23,llama3.2:3b,83,,enzonaute,0.246,"{""status"": ""unclear""}",unclear,,custom,"@microlinux_eu @free l’assistance Free devient complètement aberrante, l’invention de Proxy n’arrange pas moins la situation","{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:24,llama3.2:3b,84,,MissWlad,0.237,"{""status"": ""problem""}",problem,true,custom,@InfoAbonneCanal abonnée myCANAL via @free je n’ai pas récupéré la diffusion sur mon téléviseur….ça fonctionne sur tablette…est-ce normal?,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:24,llama3.2:3b,85,,raynald62,0.244,"{""status"": ""problem""}",problem,true,custom,@Free_1337 @free @nPerf Sa donne que j’ai besoin de couverture au travail  help me !! saint Pol sur Ternoise 62130 https://t.co/VQnBAjvekI,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:24,llama3.2:3b,86,,mrkilkenny91,0.268,"{""status"": ""not_problem""}",not_problem,false,custom,@ultrakfr @OQEEbyFree @Freebox Toujours de chaine 103 et 104 HDR sur @OQEEbyFree sur ma tv samsung.,"{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:24,llama3.2:3b,87,,ADianeadam,0.248,"{""status"": ""problem""}",problem,true,custom,@free  c'est normal de balader vos clients victimes d'un écrasement de ligne pendant un mois sans aucune information sur un délai d'intervention ? Pourtant la loi vous donne 8 jours pour rétablir la connexion. Ou alors free je n'ai pas tout compris,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:25,llama3.2:3b,88,,CalieeeFourchon,0.239,"{""status"": ""problem""}",problem,true,custom,@Freebox je n’en peux plus 1 mois que la box s’arrête en pleine journée pour ne redémarrer qu’a 23h impossible de vous joindre ! C’est terminé je résilie. À ce niveau c’est de l’incompétence.,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:25,llama3.2:3b,89,,JosDuklein,0.243,"{""status"": ""problem""}",problem,true,custom,"@Free_1337 @free il faudrait deja commencer par assurer un reseau correct ! pas de reseau mobile depuis une semaine dans le Nord des Landes, free annonce une maintenance des relais, et maintenant comme ça dure, free accuse Enedis pour une histoire de ""compteur electrique"" de qui ","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:25,llama3.2:3b,90,,DebyZknd,0.245,"{""status"": ""problem""}",problem,true,custom,C’est quoi le problème avec @free ? La wifi de chez moi n’arrête pas de sauter. Je paye 48€ par mois pour ne pas avoir de connexion. Foutaise !,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:25,llama3.2:3b,91,,lachainelequipe,0.248,"{""status"": ""not_problem""}",not_problem,false,custom,C’est parti pour la finale du Mondial de rugby U20 💪🇫🇷\n\nALLEZ LES BLEUETS ! \n\n#lequipeRUGBY https://t.co/t6LVY8kpuM,"{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:26,llama3.2:3b,92,,AnaisSeref,0.248,"{""status"": ""problem""}",problem,true,custom,"Commence vraiment à m'agacer @Freebox. 3 jours pas de Tv pas d'internet, censé être rétabli à 16h, toujours rien. C'est pas la 1ere fois que ça merde","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:26,llama3.2:3b,93,,Fab_LCL,0.243,"{""status"": ""problem""}",problem,true,custom,La diffusion de @BFMTV interrompue depuis plus de dix’ minutes sur @free #freebox @Freebox,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:26,llama3.2:3b,94,,Lecteur_Du_Soir,0.250,"{""status"": ""problem""}",problem,true,custom,"@Freebox @free \n\nCoucou ! \nJe n'arrive pas à me faire comprendre par votre conseiller, \n\nJe souhaite avoir &gt; Freebox Ultra. \nJe possède déjà un abo netflix + prime : \n\nJe n'aurai plus qu'à payer la différence entre le tarif de votre forfait Netflix et le prix de ma for","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:26,llama3.2:3b,95,,frigotier59,0.229,"{""status"": ""not_problem""}",not_problem,false,custom,"@Freebox bonjour, pas mal de problème de réception chaînes, êtes-vous confronté à divers problèmes ? Merci pour votre retour","{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:27,llama3.2:3b,96,,Michaela31700,0.239,"{""status"": ""problem""}",problem,true,custom,"@Fab_LCL @BFMTV @free @Freebox J'ai FR2/FR3 et quelques autres où j'ai un écran noir. BFM ça s'arrête, revient, s'arrête.....","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:27,llama3.2:3b,97,,Azyakitte,0.246,"{""status"": ""unclear""}",unclear,,custom,@DebyZknd @free Je pensais être le seul ça me clc la sah,"{'verdict': 'pass', 'reason': 'Classification aligns with heuristic keywords.'}",J_utile_consistency
2025-11-18 15:35:27,llama3.2:3b,98,,kaelinou,0.235,"{""status"": ""problem""}",problem,true,custom,"@lachainelequipe @RugbyWorldCupFR @rugbyworldcup @WorldRugby @worldrugbymedia Ho @free c'est quoi cette merde là j'ai beau redémarrer la box,\n là chaine l'équipe 21 fait que de couper\nSur mycanal ça coupe pas...","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:27,llama3.2:3b,99,,Heddicmi,0.238,"{""status"": ""problem""}",problem,true,custom,"@free je tente de regarder le rugby sur @lequipe là... C'est un enfer ça saute toute les 2 secondes. C'est partout chez vous ou juste moi ? En attendant je coupe, c'est infernal 😩 https://t.co/43p4wjDDVd","{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
2025-11-18 15:35:28,llama3.2:3b,100,,GrienerA,0.227,"{""status"": ""problem""}",problem,true,custom,Problème de flux Tv sur Levallois 92300 alors que le débit internet est ok \nVous avez des soucis identifiés @Free_1337 @free ?,"{'verdict': 'fail', 'reason': 'Tweet appears promotional yet classified as an issue.'}",J_utile_consistency
