timestamp,row_index,tweet_id,screen_name,full_text,elapsed_sec,A1_utile,A2_categorie,A3_sentiment,A4_type,A5_gravity,Final_utile,Final_categorie,Final_sentiment,Final_gravity,status,json_valid
2025-11-19 11:29:53,99,1814351196942970891,Heddicmi,"@free je tente de regarder le rugby sur @lequipe là... C'est un enfer ça saute toute les 2 secondes. C'est partout chez vous ou juste moi ? En attendant je coupe, c'est infernal 😩 https://t.co/43p4wjDDVd",11.87,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:29:57,100,1814351242035884167,GrienerA,Problème de flux Tv sur Levallois 92300 alors que le débit internet est ok \nVous avez des soucis identifiés @Free_1337 @free ?,3.6,,probleme,frustration,resiliation,,False,probleme,frustration,-6,success/error,yes
2025-11-19 11:30:06,101,1814351414161732036,BadjudaTella,"@frigotier59 @Freebox Bonjour, pareil de notre côté",8.59,,retour_client,,panne,,,,,,error,yes
2025-11-19 11:30:10,102,1814352298845319666,blavier86,"@free J' en ai marre. J'essaie de regarder la finale de la coupe du monde de rugby U20 sur la chaine l’Équipe. Mission impossible : Des coupures toutes les 3 minutes. Heureusement je peux regarder la même chaine grâce à la TNT. Mais pourquoi payer 40,00€ si Free ne sert à rien.",4.93,,probleme,frustration,abonnement,,False,probleme,frustration,0,success/error,yes
2025-11-19 11:30:22,103,1814353719720325462,Pisse__Partout,"@Fab_LCL @BFMTV @free @Freebox Y a pas mal de chaines qui beuguent,j'espère que #Freebox va régler ca assez vit😡",11.76,,probleme,frustration,facturation,-2,,,,,error,yes
2025-11-19 11:30:29,104,1814353725663916160,fredupdate,@frigotier59 @Freebox Idem ! Est à cause de la panne mondiale ?,6.48,,probleme,frustration,panne,0,,,,,error,yes
2025-11-19 11:30:35,105,1814354329827991701,Fab_LCL,@Pisse__Partout @BFMTV @free @Freebox Idem les trois quarts des chaînes écran noir ou image figée.,6.22,,probleme,colere,problème technique de télévision,,,,,,error,yes
2025-11-19 11:30:43,106,1814354533444673583,KB79748687,"@frigotier59 @Freebox Oui moi aussi  ma freebox reste avec l'écran figé. Pour internet pas de problème, mais la télé une catastrophe😤 j'ai éteint et rallumé la freebox tv mais impossible de regarder les chaînes TV 😭",7.74,,probleme,frustration,abonnement,-6,,,,,error,yes
2025-11-19 11:30:52,107,1814356278237368711,Ytzaka_,"@free honteux la connection chez free, impossible de suivre l'équipe de France en finale de la coupe du monde de rugby ...",8.96,,probleme,colere,facturation,,,,,,error,yes
2025-11-19 11:31:01,108,1814356388652429578,zoneadsl_panne,⚠#PANNE  FREEBOX EN COURS⚠\n 📡20 freenautes ont signalé des pannes #Internet dont 15 sur le réseau #fibre de #Free depuis 15h19\n🌍Ville concernée : La Roque-d'Anthéron (13640)\n⬇️⬇️⬇️\nhttps://t.co/5syXsuGnbR,9.48,,probleme,,panne,,,,,,error,yes
2025-11-19 11:31:07,109,1814358944497664395,ODILEderaies,@frigotier59 @Freebox idem mais là ça fait 30sec que ça déconne plus.\n@free @Freebox vous connaissez les RS pour informer vos clients de vos problèmes ?,6.04,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:31:16,110,1814358979511763365,VigneDe,Le désordre continue avec une image saccadée sur les téléviseurs des clients de ⁦⁦@Freebox⁩ .Peut-être qu'il serait temps de se demander si ce n'est pas le service qui est défaillant.⁦@free⁩ 🤫🤨 https://t.co/XgyOVA1cDx,9.2,,probleme,frustration,ressiliation,,,,,,error,yes
2025-11-19 11:31:24,111,1814360105342660968,daika_comores,@ODILEderaies @frigotier59 @Freebox @free Jamais vu une box aussi chiante que celle de chez free.,8.05,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:31:40,112,1814360763919655031,Boyer71Fanzine,Bonsoir @free y a-t-il  un problème avec le serveur ma box ne capte rien merci,15.59,,probleme,frustration,panne,2,,,,,error,yes
2025-11-19 11:31:48,113,1814360943918211385,_Franck_Paris,l'App @OQEEbyFree est down sur box Androïd et TV Samsung @Freebox @free @UniversFreebox #free #freebox,7.69,,probleme,colere,,,,,,,error,yes
2025-11-19 11:31:54,114,1814361238320595218,nach_mum,@Freebox y’a t’il un pb sur le réseau ? Aucune communication !!! Aucun message !!!! Ça serait bien d’informer les clients !!!!,6.15,,probleme,frustration,abonnement,10,False,probleme,frustration,10,success,yes
2025-11-19 11:32:06,115,1814361330196926929,mathieukeny75,@frigotier59 @Freebox Oui pareil erreur dash ?,11.81,,retour_client,frustration,resiliation,0,,,,,error,yes
2025-11-19 11:32:22,116,1814362021707583763,uytgdblljgf,@free Et sinon le BUG DE OQEE ON EN PARLE ?????,16.5,,probleme,,abonnement,0,,,,,error,yes
2025-11-19 11:32:30,117,1814362029194617328,Team_nJOY,@Free_1337 panne TV ici dans 78.\nDowndetector remonte une explosion des problèmes?une communication @free @Free_1337 ?,7.67,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:32:37,118,1814362356207759446,m_marchionni,@zoneadsl_panne Encore et encore @Freebox,7.42,,probleme,frustration,panne,0,,,,,error,yes
2025-11-19 11:32:47,119,1814363066600947901,Dhebby1973,@_Franck_Paris @OQEEbyFree @Freebox @free @UniversFreebox Je confirme! Panne sur Free TV OQEE!,9.64,,probleme,colere,panne,,,,,,error,yes
2025-11-19 11:32:59,120,1814363117532422254,PaperBloute,@Freebox oh pitié ça fait 4h que j'ai pas de co faites quelque chose,11.95,,probleme,frustration,,-5,,,,,error,yes
2025-11-19 11:33:05,121,1814363924684517557,Alinolord,Vous aussi vous avez un souci avec votre #freebox ? Erreur 20 d’authentification ? Et sa bug quand il arrive à s’identifier difficilement ? @Freebox #free,6.24,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:33:10,122,1814364083820318967,Tubbydev,"@Freebox Vos liens ne donnent pas la possibilité de s'adresser à vous quand on n'est pas abonné Free. Vous en revanche, vous percez les façades de tout le monde, sans en avoir l'autorisation. Rdv au Tribunal ? @Xavier75",4.87,True,probleme,colère,abonnement,-10,True,Analyse de tweet,colère,0,success,yes
2025-11-19 11:33:21,123,1814364127261012234,Megiland,@Alinolord @Freebox Ouais la même,10.66,,probleme,,abonnement,0,,,,,error,yes
2025-11-19 11:33:27,124,1814364499391996414,Nan0uu77,@Alinolord @Freebox Pareil,6.35,,probleme,frustration,abonnement,0,,,,,error,yes
2025-11-19 11:33:36,125,1814364822408180214,Clank_gk,"oqee @free @OQEEbyFree est HS ce soir, il demande a se connecter depuis une ligne free, et https://t.co/IagkCyJ4iF fait un internal serveur error quand on veut s'authent.",9.37,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:33:47,126,1814364867035324900,Stephanux40,"@Freebox problème panne authentification de la Freebox bloquée sur étape 6, département des Landes depuis 20mn environ",10.99,,probleme,colere,panne,-5,,,,,error,yes
2025-11-19 11:33:56,127,1814364915911557280,StefDark,@Alinolord @Freebox Bloqué à l'étape 6.,8.94,,probleme,frustration,,,,,,,error,yes
2025-11-19 11:34:06,128,1814365145579094224,michaeltartar,"@Alinolord @Freebox Pareil, bloqué à l'étape 6😪",9.64,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:34:15,129,1814365177191534630,KingKamui16,@_Franck_Paris @OQEEbyFree @Freebox @free @UniversFreebox Oui panne sur les Freebox,8.81,,retour_client,colere,panne,,,,,,error,yes
2025-11-19 11:34:25,130,1814365329507643661,Mozzy_R,@Alinolord @Freebox Bloqué étape 6…,10.05,,probleme,colère,abonnement,,,,,,error,yes
2025-11-19 11:34:35,131,1814365369529970744,ROLOONS,@Alinolord @Freebox La même et le site https://t.co/LLhOumXEX4 semble KO aussi #free,9.7,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:34:39,132,1814365629883003146,GaelBresson,"@Freebox , un souci actuellement ? Je suis bloqué étape 6 de la Freebox... https://t.co/T9u9CNPUX7",4.77,,probleme,frustration,resiliation,,False,probleme,frustration,0,success,yes
2025-11-19 11:34:43,133,1814365932426539130,sebravoisier,Vous aussi vous êtes bloqués à l'étape 6 avec votre freebox? #panne #free #freebox @Freebox @UniversFreebox,3.79,,probleme,frustration,panne,-5,,,,,error,yes
2025-11-19 11:34:49,134,1814365941045604823,EricGhaffar,"Panne internet plus de @LCI , franceinfotv, @RMCStory @rmcdecouverte chez @Freebox",5.72,,probleme,frustration,panne,2,False,probleme,frustration,0,success,yes
2025-11-19 11:34:55,135,1814365976307060924,mickeul16,"Aujourd'hui c'est le ""#ITOutageDay"", et @free a décidé d'y participer à sa manière, freebox TV out, ainsi que l'authentification pour @OQEEbyFree . C'est crowdStrike qui s'occupe de la sécurité chez vous @Xavier75 ? 😆",6.05,,probleme,amusant,abonnement,-2,,,,,error,yes
2025-11-19 11:35:02,136,1814366025778864287,FuckedUpMinded_,@Freebox bonjour pas de connexion ce soir sur ma box 😭,7.15,,probleme,frustration,panne,,False,probleme,frustration,0,success,yes
2025-11-19 11:35:10,137,1814366035518054552,VictorPivertOff,"@Freebox Bonjour, nous sommes plusieurs bloqués à l'étape 6. Un problème général ?",8.35,,probleme,frustration,,-2,,,,,error,yes
2025-11-19 11:35:19,138,1814366183824486679,HellN_rocks,@sebravoisier @Freebox @UniversFreebox Oui ! Depuis 3 quarts d’heure 😫 @Free_1337,8.83,,probleme,satisfaction,abonnement,,,,,,error,yes
2025-11-19 11:35:23,139,1814366189977583632,EricKoeberle,"@sebravoisier @Freebox @UniversFreebox Oui pareil, apparemment il y a une panne",4.2,,probleme,frustration,panne,-5,,,,,error,yes
2025-11-19 11:35:32,140,1814366299344253196,atchworks,"@VictorPivertOff @Freebox Idem dans le 27, bloqué à l'étape 6. :(",8.51,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:35:38,141,1814366346995740735,SuperAlexKidd,@Alinolord @Freebox ERREUR 20-FF: L'authentification a échoué @Freebox ?,6.09,,probleme,frustration,resiliation,-5,,,,,error,yes
2025-11-19 11:35:54,142,1814366412007256112,JayDeforges,@free Bonjour Free ! Incidents en ce moment en fibre sur la France ? Dans l’Herault ? Béziers ? Merci de votre réponse,16.51,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:36:00,143,1814366416214048928,herv964,@free plus d’internet depuis 45 mn ??,5.88,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:36:04,144,1814366706392863042,LePatis799,https://t.co/rqv4msMU5R Et sa continue maintenant internet @Freebox #Freebox  qui fonctionne plus merde 🤬😤,4.12,,probleme,frustration,abonnement,,False,probleme,frustration,-3,success/error,yes
2025-11-19 11:36:18,145,1814366710188614140,WillmenDk,@Free_1337 @free @freemobile ont en parlent du bug Oqee impossible de regarder la tv !!!!!!,13.83,,probleme,frustration,abonnement,2,,,,,error,yes
2025-11-19 11:36:29,146,1814366794900975825,didi69220159758,"@Freebox PROBLème de télé, impossible d'accéder aux chaînes : erreur dash 1302. personne ne répond au 3244 alors qu'il est censé être ouvert jusqu'à 21h,",10.43,,probleme,frustration,resiliation,-5,,,,,error,yes
2025-11-19 11:36:40,147,1814366857656193376,liyes_had,@Clank_gk @free @OQEEbyFree Erreur egalement de mon coté.\nEt l'appli ne marche pas non plus.,11.19,,probleme,frustration,abonnement,-10,,,,,error,yes
2025-11-19 11:36:52,148,1814367176247390372,paslamoindrid,@EricGhaffar @LCI @RMCStory @RMCDecouverte @Freebox Ça bloque à etape 6 chez moi,12.23,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:37:02,149,1814367183868203302,pik971,@Alinolord @Freebox Quand tu appel sa sonne pas et ça nous dit que c’est un numéro non attribué.,9.59,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:37:08,150,1814367510915064235,Petite_Tulipe_,@Alinolord @Freebox Idem. Site inaccessible et 3244 injoignable.,5.81,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:37:14,151,1814367532830302641,Vlegallic,@GaelBresson @Freebox Pareil,6.63,,probleme,neutral,abonnement,0,,,,,error,yes
2025-11-19 11:37:26,152,1814367584264835443,Talucinha,@sebravoisier @Freebox @UniversFreebox Oui pareil ici !,11.42,,retour_client,satisfaction,panne,0,,,,,error,yes
2025-11-19 11:37:35,153,1814367603932143955,naya5413,"@Free_1337 @Freebox @free @UniversFreebox @freeboxdemerde \n#freeboxultra #PireBoxDuMonde \nDéjà un débit pourrit, la tv qui freeze comme de l’adsl et la carrément rien qui marche ce soir et pour prévenir de l’incident ça ne marche pas non plus …\nDifficile de ne pas vs détester la https://t.co/1dBYozlggH",9.05,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:37:42,154,1814367656012632179,3arrbi216,@Freebox c’est vraiment le pire service qui existe,7.72,,probleme,,problème technique ou de paiement,,,,,,error,yes
2025-11-19 11:37:47,155,1814367744072228929,tadupokpok,@free \n\nOn est vendredi soir. Je n'ai plus aucune chaîne de télévision depuis une demi-heure. Aucun accès non plus à l'assistance en ligne (page d'erreur) ou par téléphone 'ne répond pas).\n\nEtonnamment ça commence à me gonfler.,4.27,,probleme,frustration,resiliation,4,True,,,,success,yes
2025-11-19 11:38:03,156,1814367793833283754,cedrictw,"@Freebox hello, gros soucis ce soir, impossible de joindre le 3244 et freebox pop bloquée en étape 6. Que se passe t il ?? Crowstrike vous joue aussi des tours ? Commune de Brignais",16.52,,probleme,frustration,problème de connexion ou d'accès,,,,,,error,yes
2025-11-19 11:38:11,157,1814367848115868154,LaurentLecomte8,@sebravoisier @Freebox @UniversFreebox Moi en Normandie freebox bloqué étape 6,7.32,,probleme,negative,autre,,False,autre,négatif,-5,success/error,yes
2025-11-19 11:38:17,158,1814367970631496064,YohanCIp,@GaelBresson @Freebox Pareil ile de France !,6.42,,probleme,,resiliation,0,,,,,error,yes
2025-11-19 11:38:25,159,1814368063162110167,iF_batidoux_34,@sebravoisier @Freebox @UniversFreebox Même chose dans hérault.,8.28,,probleme,,facturation,,,,,,error,yes
2025-11-19 11:38:33,160,1814368095236137277,DeQuiSeMokeTon,@sebravoisier @Freebox @UniversFreebox Pareil dans le 94. Mais ça fait un moment que je rencontré des problèmes avec Free malgré un changement de box récent...,7.95,,probleme,,abonnement,,,,,,error,yes
2025-11-19 11:38:43,161,1814368111984029869,whatizdiss,Il y’a une panne chez free ou quoi? Ma box est bloqué à l’étape 6 @Freebox @free,9.66,,probleme,,panne,-5,,,,,error,yes
2025-11-19 11:38:52,162,1814368352434884835,Brig__21,@sebravoisier @Freebox @UniversFreebox Pareil (Paris),8.86,,probleme,neutral,abonnement,,,,,,error,yes
2025-11-19 11:39:01,163,1814368381832692008,Fredaprilia,Help @Freebox je suis bloqué a l étape 6 et votre service client est injoignable. Une idée svp ?,9.35,,probleme,colere,resiliation,,,,,,error,yes
2025-11-19 11:39:09,164,1814368425491222821,liloun67,@free Help Free plis d'internet et impossible de vous joindre par téléphone ☎️,8.02,,probleme,colere,facturation,,,,,,error,yes
2025-11-19 11:39:20,165,1814368437122035989,__lucinda___,@Freebox @free  ENCORE EN PANNE SUR BESANÇON … MAIS C’EST QUOI CE BORDEL DEPUIS 2MOIS ????\n#freebox #Free @Xavier75,10.52,,probleme,frustration,technique,-7,,,,,error,yes
2025-11-19 11:39:24,166,1814368516692123878,c_csensei,"@OLPLAY_Officiel Impossible de regarder le match sur ma box free, quelqu un a des infos ? 🥹\n\n@Freebox",4.58,,probleme,frustration,facturation,-5,False,probleme,frustration,0,success,yes
2025-11-19 11:39:33,167,1814368519506550808,Acedu34,@sebravoisier @Freebox @UniversFreebox Idem dans le 34,9.03,,probleme,colere,panne,,,,,,error,yes
2025-11-19 11:39:42,168,1814368538431283401,Tracksweb,Le fait que la télé par @free soit HS m'emmerde un peu plus...,9.0,,probleme,colere,facturation,,,,,,error,yes
2025-11-19 11:39:48,169,1814368576603586914,Jack_Arnaud94,@sebravoisier @Freebox @UniversFreebox 62 aussi,6.25,,probleme,frustration,abonnement,0,,,,,error,yes
2025-11-19 11:39:54,170,1814368731113324770,So0609930698002,#panne freebox probleme connexion  @free,5.57,,probleme,frustration,Problème technique,2,False,,,0,success/error,yes
2025-11-19 11:39:58,171,1814368736024907983,fleurdesiles272,@Acedu34 @sebravoisier @Freebox @UniversFreebox Pareil dans le 95 :(,4.19,,probleme,Negative,panne,-5,False,error,Negative,-5,success/error,yes
2025-11-19 11:40:05,172,1814368748637192638,Il_YOUS,@sebravoisier @Freebox @UniversFreebox En panne aussi,7.22,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:40:17,173,1814368765855052207,LovFrenchFries,"@Freebox Freebox, impossible de vous joindre par téléphone au 3244 pourtant c’est ce numéro que vous communiquez. Depuis ce matin des gros problèmes de réseaux, impossible de regarder la TV la ça commence à me chauffer en plus on ne peux pas vous joindre …",11.67,,probleme,colère,,,,,,,error,yes
2025-11-19 11:40:25,174,1814368857399677065,lesud65,@Freebox bonsoir voilà encore une fois  free ne fonctionne pas reste bloqué sur le 6 😡😡😡,8.07,,probleme,frustration,panne,-5,,,,,error,yes
2025-11-19 11:40:39,175,1814368890853396531,yoshispower,"@sebravoisier @Freebox @UniversFreebox Depuis une 30 aine de minutes , internet marché sans problème mais freeze tv sur certaine chaîne,  je redémarre ma box puis pouff étape 6 et sa mouline ( haute garonne)",14.23,,probleme,,,,,,,,error,yes
2025-11-19 11:40:44,176,1814368963826164172,BarakaSohaan,@sebravoisier @Freebox @UniversFreebox Idem 93,4.61,,retour_client,colere,facturation,,,,,,error,yes
2025-11-19 11:40:54,177,1814369108772684226,TendanceRap1,"@free serait touché par la #panne numéro injoignable, services qui ne fonctionnent plus. Je ne pense pas que se soit un hasard. #pannemondiale",10.37,,probleme,frustration,panne,-8,,,,,error,yes
2025-11-19 11:41:08,178,1814369111767691372,DenisAynie,"@Freebox bonsoir,\nBloqué en étape 6 depuis 20 minutes.\nImpossible non plus d'accéder à support free.\nQue se passe-t-il ?",13.93,,probleme,frustration,facturation,-8,,,,,error,yes
2025-11-19 11:41:15,179,1814369119266865295,JonP26,@GaelBresson @Freebox Idem paca impossible de tel au 3244,6.48,,probleme,frustration,panne,,,,,,error,yes
2025-11-19 11:41:20,180,1814369327912759540,AlexiaMarmont,@free bonjour. J'ai demandé un dédommagement pour les nombreux dysfonctionnements que je subis sur votre réseau et depuis je suis devenue personne non grata et silence radio de votre part. Vous trouvez ça normal et correct ?,5.01,,probleme,colère,resiliation,-8,False,,,0,success/error,yes
2025-11-19 11:41:25,181,1814369345046491472,Skyphal21,@Freebox plus de télé et plus internet.\nJe suis bloqué étape 6 de la Freebox à Marseille...,4.98,,probleme,frustration,Abonnement ou resiliation,-5,False,probleme,frustration,-5,success/error,yes
2025-11-19 11:41:31,182,1814371729541644775,5atuurn_,"@nach_mum @Freebox moi c’est juste les chaînes, le wifi fonctionne encore chez moi mais c’est vrai que c’est relou a mort là 💀💀",6.67,,probleme,frustration,autre,,,,,,error,yes
2025-11-19 11:41:37,183,1814375336324329737,mattspears83,"Hello @free ! On n’a plus de wifi … malgré un reboot, la box reste bloquée en étape 6 \nQue faire ? \nOn n’arrive pas à se connecter à notre compte client non plus (sur le net ou sur l’appli !)\n@Freebox #Free #FreeBox",5.71,,probleme,frustration,abonnement,-5,True,probleme,frustration,-5,success,yes
2025-11-19 11:41:45,184,1814382286923567349,vv35sissitwitte,@sebravoisier @Freebox @UniversFreebox Idem dans le 17,8.13,,probleme,frustration,resiliation,0,,,,,error,yes
2025-11-19 11:41:54,185,1814382699894739345,zoneadsl_panne,"⚠#PANNE  FREEBOX EN COURS⚠\n 📡20 freenautes ont signalé des pannes #Internet dont 19 sur le réseau #fibre de #Free depuis 18h15\n🌍Villes concernées : Meaux (77100), Nanteuil-lès-Meaux (77100), Crégy-lès-Meaux (77124), Villenoy (77124)\n⬇️⬇️⬇️\nhttps://t.co/5syXsuGnbR",9.11,,probleme,neutre,panne,,,,,,error,yes
2025-11-19 11:42:05,186,1814390436729106557,OLPLAY_Officiel,@Arverne69 @c_csensei @Freebox Panne chez Free malheureusement…,10.56,,probleme,frustration,resiliation,,,,,,error,yes
2025-11-19 11:42:10,187,1814399365433201068,Jejeninho91,@Freebox  moi quand l'heure de ma Freebox est revenu et quand la tv ne marche pas du tout je sais pas quoi vous jouez à part prendre l'argent vous faites quoi #Freebox à part de mettre touche temps en panne les autres bande de voleurs https://t.co/O56OAiS8Wx,4.78,,probleme,colère,panne,-6,False,probleme,colère,,success,yes
2025-11-19 11:42:19,188,1814781596269973640,RZN_FN,.@free vous êtes le pire opérateur c’est terrifiant,8.96,,probleme,frustration,resiliation,,,,,,error,yes
2025-11-19 11:42:30,189,1814786397020299656,RZN_FN,@alialablg @free nan mais la box stp j'ai jamais vu ca,11.06,,probleme,frustration,abonnement,,,,,,error,yes
2025-11-19 11:42:38,190,1814935159948398606,d2risto,rebonjour @free \nnouveau message du serveur SMTP via Thunderbird https://t.co/kNRCp3f6kL,7.94,,probleme,neutre,abonnement,,,,,,error,yes
2025-11-19 11:42:53,191,1814943214706544813,SuperCyprien,"Même chose ici pour mon épouse alors que moi ça fonctionne.\n@Freebox , @Xavier75  : ce n’est pas la première fois que ça arrive, ça serait bien que ces boîtes fonctionnent normalement très rapidement.",15.19,,probleme,frustration,Facturation incorrecte,-2,,,,,error,yes
2025-11-19 11:43:02,192,1814963647577243680,mattspears83,@free @Freebox Et ce qui est très très énervant 😡 c’est que @free ils font les morts ! \nGenre l’assistance est censée t’appeler en 45mn … ça fait 1h30 et aucun appel ou message ! \nService calamiteux ! \n@Freebox : votre SAV est nul ! Sachez le ! \n@60millions \n#Free #FreeBox,8.88,,probleme,,facturation,10,,,,,error,yes
2025-11-19 11:43:08,193,1814979921292251155,BrandonPer34331,@Freebox bug souscription,6.31,,probleme,negative,abonnement,-8,,,,,error,yes
2025-11-19 11:43:25,194,1815009023134958046,guerin_morel,"@Free_1337 @Freebox @freeboxdelta @UniversalPlusFR pourquoi j'ai sa, quand je regarde un programme sur Universal+ ? https://t.co/92tvgMnkhu",16.81,,probleme,anger,information,,,,,,error,yes
2025-11-19 11:43:34,195,1815085175992098887,PhMarechal,"@Freebox bonjour, pb des flux vidéo sur Massy 91 fibre ! Coupure régulières.\nPendant les matchs c est insupportable ! Attention pas de ça pendant les jo.\nPas de mail non plus.",8.81,,probleme,colere,,-5,,,,,error,yes
2025-11-19 11:43:42,196,1815097457451160013,laleloulelo,On préfère la eligue1 avec @MGG__TV,8.47,,retour_client,neutral,abonnement,,,,,,error,yes
2025-11-19 11:43:54,197,1815098119929135332,laleloulelo,Enfin quand ça marche hein @free ?? https://t.co/XTkryXS7Ma,11.61,,probleme,satisfaction,abonnement,0,,,,,error,yes
2025-11-19 11:43:59,198,1815138793457848826,Leperefuetar,"eh @free !!! Votre fameux wifi 7 et vos répéteurs sont nuls de chez Nils. La box ultra plus 3 répéteurs sont bien en dessous des trois Google que j'avais. Vous vendez du rêve , mais c'est surtout du bas de gamme made in pourrave.",4.84,,probleme,frustration,facturation,,False,,,0,success/error,yes
2025-11-19 11:44:04,199,1815140060301258862,sksksksksidii,OUAIS C’EST BON J’AI COMPRIS EN VRAI LES COUPURES DE CONNEXION TT LES 2/3MOIS OU J’AI PLUS DE CO PDNT 3/4jours ACTIVE VITE @Freebox,5.36,,probleme,satisfaction avec une touche de frustration,abonnement,,True,probleme,satisfaction avec une touche de frustration,,success,yes
2025-11-19 11:44:14,200,1815290266938433696,jackus35,Bonjour @Freebox @Free_1337 plus de d accès a ma boîte mail depuis 72h via zimbra ou imap un délai de résolution ? https://t.co/S1qJfR5cJX,9.82,,probleme,frustration,panne,-8,,,,,error,yes
2025-11-19 11:44:27,201,1815291507978403947,BPioupiou,"@Freebox Bonjour petite question, vendredi on me dit que vous avez reçu une demande d’écrasement de ligne. Que nous n’avons jamais demander, et que pour annuler cela je dois vous contacter. Je le fais on me dis que l’écrasement ne sera pas fais, et que j’aurais pas de coupure.",12.72,,question,frustration,resiliation,,,,,,error,yes
2025-11-19 11:44:34,202,1815335841469780007,tutosfaciles48,Bonjour @Free_1337 des nouvelles concernant l'étape 3D rencontrée sur certains freebox dans la région Nantaises ? un ETA de prévisionnel ? Merci (cc @Freebox ),7.11,,retour_client,,abonnement,2,False,retour_client,NEUTRE,2,success/error,yes
2025-11-19 11:44:44,203,1815341040897011942,UniversFreebox,"Les mails Free touchés par un problème, de nombreux abonnés n’y ont plus accès https://t.co/IlTODTUyQl https://t.co/4o8UNgUIsO",10.36,,probleme,frustration,abonnement,-5,,,,,error,yes
2025-11-19 11:44:58,204,1815344412030837164,XILOTHOR_,@free serait-il possible de ce joindre par message privé,14.2,,probleme,neutre,information,-8,,,,,error,yes
2025-11-19 11:45:06,205,1815352004689990054,scarabaie,Tintin il a autant de meufs ???????? https://t.co/2U7r4gFzlQ,7.55,,probleme,frustration,facturation,,,,,,error,yes
2025-11-19 11:45:11,206,1815355541381591248,Freebox,"@_Kirikou_ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",5.52,,probleme,colere,panne,,,,,,error,yes
2025-11-19 11:45:21,207,1815355701813760128,Freebox,"@fannnoche La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",9.63,,retour_client,neutre,resiliation,,,,,,error,yes
2025-11-19 11:45:27,208,1815355808768553394,Freebox,"@tud0z La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",6.02,,probleme,colere,abonnement,,,,,,error,yes
2025-11-19 11:45:39,209,1815355980672106943,Freebox,"@mglp__ La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",12.1,,probleme,neutre,disponibilité,0,,,,,error,yes
2025-11-19 11:45:50,210,1815356305512505425,Freebox,"@Lorkydey La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",10.8,,retour_client,,resiliation,-5,,,,,error,yes
2025-11-19 11:45:53,211,1815356862159528076,Freebox,"@Marc_Vador La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",3.15,,retour_client,satisfaction,resiliation,,False,gravite,,0,success,yes
2025-11-19 11:46:01,212,1815357051461079491,Freebox,"@gurbain69 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",8.26,,retour_client,neutre,panne,-3,False,,neutre,-3,success,yes
2025-11-19 11:46:07,213,1815357254679306434,Freebox,"@Motsen78 La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",6.1,,retour_client,,abonnement,0,,,,,error,yes
2025-11-19 11:46:19,214,1815357724210737426,Freebox,"@ddrdv La messagerie privée X n’est plus disponible, et nous en sommes désolés. \n\nRetrouvez-moi dès à présent sur Messenger \n▶️ https://t.co/foZUyQkGH3 ou via https://t.co/3Rzd3llaL8\n\nMerci",11.92,,retour_client,frustration,,,,,,,error,yes
